# frequency amplitude_GR amplitude_mod_GR
5.388000000000000682e+02 5.579557443513595796e-28 5.330587283617365109e-27
5.388999999999999773e+02 5.561814189592174752e-28 5.315709008888078763e-27
5.390000000000000000e+02 5.544128800756147582e-28 5.300873630411231506e-27
5.391000000000000227e+02 5.526501082354237777e-28 5.286081019375833823e-27
5.392000000000000455e+02 5.508930840414712038e-28 5.271331047377284767e-27
5.393000000000000682e+02 5.491417881643825174e-28 5.256623586416569122e-27
5.393999999999999773e+02 5.473962013422537696e-28 5.241958508898408495e-27
5.395000000000000000e+02 5.456563043804465667e-28 5.227335687630157852e-27
5.396000000000000227e+02 5.439220781513689737e-28 5.212754995820644664e-27
5.397000000000000455e+02 5.421935035941512209e-28 5.198216307078304215e-27
5.398000000000000682e+02 5.404705617144814038e-28 5.183719495410330838e-27
5.398999999999999773e+02 5.387532335843309637e-28 5.169264435221220031e-27
5.400000000000000000e+02 5.370415003416724546e-28 5.154851001311064474e-27
5.401000000000000227e+02 5.353353431903389204e-28 5.140479068874959254e-27
5.402000000000000455e+02 5.336347433996637271e-28 5.126148513500896105e-27
5.403000000000000682e+02 5.319396823043373393e-28 5.111859211169034460e-27
5.403999999999999773e+02 5.302501413041216796e-28 5.097611038250120166e-27
5.405000000000000000e+02 5.285661018636192838e-28 5.083403871504196192e-27
5.406000000000000227e+02 5.268875455120560889e-28 5.069237588079459712e-27
5.407000000000000455e+02 5.252144538430069128e-28 5.055112065510663594e-27
5.408000000000000682e+02 5.235468085142060439e-28 5.041027181718160014e-27
5.408999999999999773e+02 5.218845912472728105e-28 5.026982815006345717e-27
5.410000000000000000e+02 5.202277838275184933e-28 5.012978844062605904e-27
5.411000000000000227e+02 5.185763681036690251e-28 4.999015147955780293e-27
5.412000000000000455e+02 5.169303259876864320e-28 4.985091606135199565e-27
5.413000000000000682e+02 5.152896394544848964e-28 4.971208098429083264e-27
5.413999999999999773e+02 5.136542905417541710e-28 4.957364505043628618e-27
5.415000000000000000e+02 5.120242613496782431e-28 4.943560706561378303e-27
5.416000000000000227e+02 5.103995340407474484e-28 4.929796583940246132e-27
5.417000000000000455e+02 5.087800908395233219e-28 4.916072018512196196e-27
5.418000000000000682e+02 5.071659140323946600e-28 4.902386891981879684e-27
5.418999999999999773e+02 5.055569859673755537e-28 4.888741086425576622e-27
5.420000000000000000e+02 5.039532890538718545e-28 4.875134484289836278e-27
5.421000000000000227e+02 5.023548057624481771e-28 4.861566968390218727e-27
5.422000000000000455e+02 5.007615186246243191e-28 4.848038421910202869e-27
5.423000000000000682e+02 4.991734102326480039e-28 4.834548728399861993e-27
5.423999999999999773e+02 4.975904632392587451e-28 4.821097771774630450e-27
5.425000000000000000e+02 4.960126603574883912e-28 4.807685436314142799e-27
5.426000000000000227e+02 4.944399843604335101e-28 4.794311606661008374e-27
5.427000000000000455e+02 4.928724180810244550e-28 4.780976167819507652e-27
5.428000000000000682e+02 4.913099444118609751e-28 4.767679005154732731e-27
5.428999999999999773e+02 4.897525463049039750e-28 4.754420004390814471e-27
5.430000000000000000e+02 4.882002067713414387e-28 4.741199051610212208e-27
5.431000000000000227e+02 4.866529088813361503e-28 4.728016033252320436e-27
5.432000000000000455e+02 4.851106357638363736e-28 4.714870836112434220e-27
5.433000000000000682e+02 4.835733706063171163e-28 4.701763347340261897e-27
5.433999999999999773e+02 4.820410966546212111e-28 4.688693454439110028e-27
5.435000000000000000e+02 4.805137972127067688e-28 4.675661045264429107e-27
5.436000000000000227e+02 4.789914556424654796e-28 4.662666008022832059e-27
5.437000000000000455e+02 4.774740553634929351e-28 4.649708231270812137e-27
5.438000000000000682e+02 4.759615798528898008e-28 4.636787603913653809e-27
5.438999999999999773e+02 4.744540126450478321e-28 4.623904015204235308e-27
5.440000000000000000e+02 4.729513373314481774e-28 4.611057354741890014e-27
5.441000000000000227e+02 4.714535375604393219e-28 4.598247512471186052e-27
5.442000000000000455e+02 4.699605970370755694e-28 4.585474378681070350e-27
5.443000000000000682e+02 4.684724995228368714e-28 4.572737844003222061e-27
5.443999999999999773e+02 4.669892288354912537e-28 4.560037799411393930e-27
5.445000000000000000e+02 4.655107688488755412e-28 4.547374136220096462e-27
5.446000000000000227e+02 4.640371034926604776e-28 4.534746746083356709e-27
5.447000000000000455e+02 4.625682167521744086e-28 4.522155520993685120e-27
5.448000000000000682e+02 4.611040926682250817e-28 4.509600353281157905e-27
5.448999999999999773e+02 4.596447153368557974e-28 4.497081135611993583e-27
5.450000000000000000e+02 4.581900689091551023e-28 4.484597760987502614e-27
5.451000000000000227e+02 4.567401375910854938e-28 4.472150122743166892e-27
5.452000000000000455e+02 4.552949056432492578e-28 4.459738114547297369e-27
5.453000000000000682e+02 4.538543573807191470e-28 4.447361630400112829e-27
5.453999999999999773e+02 4.524184771728261009e-28 4.435020564632567551e-27
5.455000000000000000e+02 4.509872494429677726e-28 4.422714811905236368e-27
5.456000000000000227e+02 4.495606586684100596e-28 4.410444267207265017e-27
5.457000000000000455e+02 4.481386893800862143e-28 4.398208825855192062e-27
5.458000000000000682e+02 4.467213261624484180e-28 4.386008383492202010e-27
5.458999999999999773e+02 4.453085536531895842e-28 4.373842836086471561e-27
5.460000000000000000e+02 4.439003565431360075e-28 4.361712079930657330e-27
5.461000000000000227e+02 4.424967195760056682e-28 4.349616011640483884e-27
5.462000000000000455e+02 4.410976275482317356e-28 4.337554528153804575e-27
5.463000000000000682e+02 4.397030653087719916e-28 4.325527526729487320e-27
5.463999999999999773e+02 4.383130177589301816e-28 4.313534904946496244e-27
5.465000000000000000e+02 4.369274698521403273e-28 4.301576560702576569e-27
5.466000000000000227e+02 4.355464065938051169e-28 4.289652392213444596e-27
5.467000000000000455e+02 4.341698130410921459e-28 4.277762298011585950e-27
5.468000000000000682e+02 4.327976743027573306e-28 4.265906176945320725e-27
5.468999999999999773e+02 4.314299755389730753e-28 4.254083928177814097e-27
5.470000000000000000e+02 4.300667019610816440e-28 4.242295451185656467e-27
5.471000000000000227e+02 4.287078388315026073e-28 4.230540645758434410e-27
5.472000000000000455e+02 4.273533714634771557e-28 4.218819411997226156e-27
5.473000000000000682e+02 4.260032852209031727e-28 4.207131650313687539e-27
5.473999999999999773e+02 4.246575655181819664e-28 4.195477261429239826e-27
5.475000000000000000e+02 4.233161978199968414e-28 4.183856146373767519e-27
5.476000000000000227e+02 4.219791676411470063e-28 4.172268206484720804e-27
5.477000000000000455e+02 4.206464605463732295e-28 4.160713343406119716e-27
5.478000000000000682e+02 4.193180621501853784e-28 4.149191459087627166e-27
5.478999999999999773e+02 4.179939581166509471e-28 4.137702455783307019e-27
5.480000000000000000e+02 4.166741341592555091e-28 4.126246236050872898e-27
5.481000000000000227e+02 4.153585760407037106e-28 4.114822702750570383e-27
5.482000000000000455e+02 4.140472695727301290e-28 4.103431759044095068e-27
5.483000000000000682e+02 4.127402006159701291e-28 4.092073308393896623e-27
5.483999999999999773e+02 4.114373550797325162e-28 4.080747254561881617e-27
5.485000000000000000e+02 4.101387189218455508e-28 4.069453501608539647e-27
5.486000000000000227e+02 4.088442781484935455e-28 4.058191953892052959e-27
5.487000000000000455e+02 4.075540188140066478e-28 4.046962516067071744e-27
5.488000000000000682e+02 4.062679270207617407e-28 4.035765093084216927e-27
5.488999999999999773e+02 4.049859889189084605e-28 4.024599590188478791e-27
5.490000000000000000e+02 4.037081907062882577e-28 4.013465912918792235e-27
5.491000000000000227e+02 4.024345186282071403e-28 4.002363967106756100e-27
5.492000000000000455e+02 4.011649589772954093e-28 3.991293658875839653e-27
5.493000000000000682e+02 3.998994980933159161e-28 3.980254894640280560e-27
5.493999999999999773e+02 3.986381223630242021e-28 3.969247581104355945e-27
5.495000000000000000e+02 3.973808182199562631e-28 3.958271625261103863e-27
5.496000000000000227e+02 3.961275721443239793e-28 3.947326934391820362e-27
5.497000000000000455e+02 3.948783706627638228e-28 3.936413416064567868e-27
5.498000000000000682e+02 3.936332003482544841e-28 3.925530978133746866e-27
5.498999999999999773e+02 3.923920478198934713e-28 3.914679528738845351e-27
5.500000000000000000e+02 3.911548997427557245e-28 3.903858976303611596e-27
5.501000000000000227e+02 3.899217428277391370e-28 3.893069229535206825e-27
5.502000000000000455e+02 3.886925638313625887e-28 3.882310197423040767e-27
5.503000000000000682e+02 3.874673495556458157e-28 3.871581789238114459e-27
5.503999999999999773e+02 3.862460868479197754e-28 3.860883914531951223e-27
5.505000000000000000e+02 3.850287626006703289e-28 3.850216483135681896e-27
5.506000000000000227e+02 3.838153637513766766e-28 3.839579405159160920e-27
5.507000000000000455e+02 3.826058772823632917e-28 3.828972590990129053e-27
5.508000000000000682e+02 3.814002902206138278e-28 3.818395951293132870e-27
5.508999999999999773e+02 3.801985896376282533e-28 3.807849397008753492e-27
5.510000000000000000e+02 3.790007626492708392e-28 3.797332839352722661e-27
5.511000000000000227e+02 3.778067964155862183e-28 3.786846189814870947e-27
5.512000000000000455e+02 3.766166781406834706e-28 3.776389360158517175e-27
5.513000000000000682e+02 3.754303950725172957e-28 3.765962262419161213e-27
5.513999999999999773e+02 3.742479345028000344e-28 3.755564808904071422e-27
5.515000000000000000e+02 3.730692837667810030e-28 3.745196912190934394e-27
5.516000000000000227e+02 3.718944302431475729e-28 3.734858485127377117e-27
5.517000000000000455e+02 3.707233613538235183e-28 3.724549440829787462e-27
5.518000000000000682e+02 3.695560645638508138e-28 3.714269692682635463e-27
5.518999999999999773e+02 3.683925273812124652e-28 3.704019154337497566e-27
5.520000000000000000e+02 3.672327373566850710e-28 3.693797739712192080e-27
5.521000000000000227e+02 3.660766820836895892e-28 3.683605362989934725e-27
5.522000000000000455e+02 3.649243491981396386e-28 3.673441938618502066e-27
5.523000000000000682e+02 3.637757263782891270e-28 3.663307381309339703e-27
5.523999999999999773e+02 3.626308013445744991e-28 3.653201606036685532e-27
5.525000000000000000e+02 3.614895618594708843e-28 3.643124528036726005e-27
5.526000000000000227e+02 3.603519957273426846e-28 3.633076062806764587e-27
5.527000000000000455e+02 3.592180907942922800e-28 3.623056126104374433e-27
5.528000000000000682e+02 3.580878349480074315e-28 3.613064633946494378e-27
5.528999999999999773e+02 3.569612161176261747e-28 3.603101502608713630e-27
5.530000000000000000e+02 3.558382222735719365e-28 3.593166648624264445e-27
5.531000000000000227e+02 3.547188414274149304e-28 3.583259988783288879e-27
5.532000000000000455e+02 3.536030616317275423e-28 3.573381440131987876e-27
5.533000000000000682e+02 3.524908709799389093e-28 3.563530919971813402e-27
5.533999999999999773e+02 3.513822576061799476e-28 3.553708345858561570e-27
5.535000000000000000e+02 3.502772096851498140e-28 3.543913635601632213e-27
5.536000000000000227e+02 3.491757154319634895e-28 3.534146707263137798e-27
5.537000000000000455e+02 3.480777631020111117e-28 3.524407479157126408e-27
5.538000000000000682e+02 3.469833409908211180e-28 3.514695869848783922e-27
5.538999999999999773e+02 3.458924374338988162e-28 3.505011798153522835e-27
5.540000000000000000e+02 3.448050408066182716e-28 3.495355183136363085e-27
5.541000000000000227e+02 3.437211395240314610e-28 3.485725944110828594e-27
5.542000000000000455e+02 3.426407220407698909e-28 3.476124000638391230e-27
5.543000000000000682e+02 3.415637768508803871e-28 3.466549272527563934e-27
5.543999999999999773e+02 3.404902924877161305e-28 3.457001679833247827e-27
5.545000000000000000e+02 3.394202575237392637e-28 3.447481142855579957e-27
5.546000000000000227e+02 3.383536605704371278e-28 3.437987582139518611e-27
5.547000000000000455e+02 3.372904902781602043e-28 3.428520918473863972e-27
5.548000000000000682e+02 3.362307353359844971e-28 3.419081072890482539e-27
5.548999999999999773e+02 3.351743844715798773e-28 3.409667966663583206e-27
5.550000000000000000e+02 3.341214264510739440e-28 3.400281521308905811e-27
5.551000000000000227e+02 3.330718500788924340e-28 3.390921658582799189e-27
5.552000000000000455e+02 3.320256441976548298e-28 3.381588300481647205e-27
5.553000000000000682e+02 3.309827976880398805e-28 3.372281369241124741e-27
5.553999999999999773e+02 3.299432994686085669e-28 3.363000787335106431e-27
5.555000000000000000e+02 3.289071384957054501e-28 3.353746477475156546e-27
5.556000000000000227e+02 3.278743037633440121e-28 3.344518362609892601e-27
5.557000000000000455e+02 3.268447843030035679e-28 3.335316365923749162e-27
5.558000000000000682e+02 3.258185691835695816e-28 3.326140410836682971e-27
5.558999999999999773e+02 3.247956475111613404e-28 3.316990421003207954e-27
5.560000000000000000e+02 3.237760084289999858e-28 3.307866320311561527e-27
5.561000000000000227e+02 3.227596411173107591e-28 3.298768032883228199e-27
5.562000000000000455e+02 3.217465347931295100e-28 3.289695483071750016e-27
5.563000000000000682e+02 3.207366787102517118e-28 3.280648595462517061e-27
5.563999999999999773e+02 3.197300621590221996e-28 3.271627294871471714e-27
5.565000000000000000e+02 3.187266744662631991e-28 3.262631506344757808e-27
5.566000000000000227e+02 3.177265049951411926e-28 3.253661155157952229e-27
5.567000000000000455e+02 3.167295431449883595e-28 3.244716166814990149e-27
5.568000000000000682e+02 3.157357783512297090e-28 3.235796467047786208e-27
5.568999999999999773e+02 3.147452000852378383e-28 3.226901981815413733e-27
5.570000000000000000e+02 3.137577978541851798e-28 3.218032637303193199e-27
5.571000000000000227e+02 3.127735612009587569e-28 3.209188359922270002e-27
5.572000000000000455e+02 3.117924797039896969e-28 3.200369076308576642e-27
5.573000000000000682e+02 3.108145429771590636e-28 3.191574713322340548e-27
5.573999999999999773e+02 3.098397406696563371e-28 3.182805198047228139e-27
5.575000000000000000e+02 3.088680624658571312e-28 3.174060457789648526e-27
5.576000000000000227e+02 3.078994980852057983e-28 3.165340420078099541e-27
5.577000000000000455e+02 3.069340372820907694e-28 3.156645012662433053e-27
5.578000000000000682e+02 3.059716698457033934e-28 3.147974163513014820e-27
5.578999999999999773e+02 3.050123855999441732e-28 3.139327800820248447e-27
5.580000000000000000e+02 3.040561744032748335e-28 3.130705852993655599e-27
5.581000000000000227e+02 3.031030261485990420e-28 3.122108248661208757e-27
5.582000000000000455e+02 3.021529307631702157e-28 3.113534916668830787e-27
5.583000000000000682e+02 3.012058782084284765e-28 3.104985786079410936e-27
5.583999999999999773e+02 3.002618584799105649e-28 3.096460786172303687e-27
5.585000000000000000e+02 2.993208616071067951e-28 3.087959846442486090e-27
5.586000000000000227e+02 2.983828776533616866e-28 3.079482896600017156e-27
5.587000000000000455e+02 2.974478967157420845e-28 3.071029866569239319e-27
5.588000000000000682e+02 2.965159089249213347e-28 3.062600686488119087e-27
5.588999999999999773e+02 2.955869044450679414e-28 3.054195286707629657e-27
5.590000000000000000e+02 2.946608734737037787e-28 3.045813597790885661e-27
5.591000000000000227e+02 2.937378062416208645e-28 3.037455550512677886e-27
5.592000000000000455e+02 2.928176930127379125e-28 3.029121075858673656e-27
5.593000000000000682e+02 2.919005240839899321e-28 3.020810105024724127e-27
5.593999999999999773e+02 2.909862897852225369e-28 3.012522569416312552e-27
5.595000000000000000e+02 2.900749804790514114e-28 3.004258400647659602e-27
5.596000000000000227e+02 2.891665865607871566e-28 2.996017530541378627e-27
5.597000000000000455e+02 2.882610984582795550e-28 2.987799891127511740e-27
5.598000000000000682e+02 2.873585066318067676e-28 2.979605414642881227e-27
5.598999999999999773e+02 2.864588015740080710e-28 2.971434033530768846e-27
